Departure,Return,Bike,Departure station,Return station,Membership Type,Covered distance (m),Duration (sec.),Departure battery voltage (mV),Return battery voltage (mV),Departure temperature (C),Return temperature (C),Stopover duration,Number of stopovers
2/24/2019 14:00,2/24/2019 14:00,545,0099 Vancouver Art Gallery - North Plaza,0024 Hornby & Pender,24 Hour,512,585,3660,3874,8,8,0,0
2/24/2019 14:00,2/24/2019 15:00,381,0102 Stanley Park - Second Beach North,0102 Stanley Park - Second Beach North,24 Hour,11239,5873,3993,4219,11,11,0,0
2/24/2019 14:00,2/24/2019 14:00,1639,0079 Nelson & Richards,0033 Robson & Denman,24 Hour,3965,1863,4014,4169,9,9,0,0
2/24/2019 14:00,2/24/2019 14:00,1425,0083 Aquatic Centre,0193 Science World,365 Day Founding Standard,3955,1094,3942,4138,15,15,0,0
2/24/2019 14:00,2/24/2019 14:00,599,0231 Napier & Commercial,0242 8th & Commercial,90 Day,1398,314,3787,3913,15,16,0,0
2/24/2019 14:00,2/24/2019 14:00,474,0229 Keefer & Princess,0011 Ontario & Seawall,365 Day Founding Standard,1899,548,3700,3768,16,16,0,0
2/24/2019 14:00,2/24/2019 15:00,800,0105 Stanley Park - Totem Poles,0104 Stanley Park - Second Beach South,365 Day Pass Standard SALE,8439,3058,3903,4145,12,10,0,0
2/24/2019 14:00,2/24/2019 15:00,1873,0105 Stanley Park - Totem Poles,0104 Stanley Park - Second Beach South,24 Hour,8423,3066,3995,4174,11,7,0,0
2/24/2019 14:00,2/24/2019 14:00,606,0174 1st & Ontario,0008 8th & Ash,365 Corporate Plus,1711,506,3731,3935,9,11,0,0
2/24/2019 14:00,2/24/2019 14:00,1090,0037 Hornby & Nelson,0024 Hornby & Pender,VIP,882,304,3574,3755,11,11,0,0
2/24/2019 14:00,2/24/2019 14:00,668,0096 Nicola & Robson,0137 Beach & Seymour,24 Hour,2540,867,4047,4237,10,11,0,0
2/24/2019 14:00,2/24/2019 19:00,17,0047 Chilco & Beach,0254 Grandview Bike Lane & Commercial,365 Plus,8633,17923,3950,4064,11,5,0,0
2/24/2019 14:00,2/24/2019 14:00,433,0208 Arbutus Greenway & Broadway,0083 Aquatic Centre,365 Day Founding Plus,3491,1054,4058,4214,13,13,0,0
2/24/2019 14:00,2/24/2019 14:00,155,0047 Chilco & Beach,0254 Grandview Bike Lane & Commercial,365 Day Founding Plus,8778,2231,4000,4345,11,13,0,0
2/24/2019 14:00,2/24/2019 14:00,476,0213 Pender & Gore,0015 Granville & Georgia,365 Day Pass Standard SALE,1980,828,3726,3872,11,13,0,0
2/24/2019 14:00,2/24/2019 14:00,1261,0204 York & Yew,0076 Cypress & 4th,365 Plus,955,183,3961,4084,12,14,0,0
2/24/2019 14:00,2/24/2019 14:00,957,0036 Bute & Robson,0037 Hornby & Nelson,365 Corporate Standard,1080,653,3697,3726,13,12,0,0
2/24/2019 14:00,2/24/2019 14:00,173,0012 Dunsmuir & Richards,0078 Nelson & Mainland,365 Plus,6126,2198,3926,4188,9,10,0,0
2/24/2019 14:00,2/24/2019 14:00,483,0102 Stanley Park - Second Beach North,0083 Aquatic Centre,24 Hour,3953,1467,3837,4024,10,10,0,0
2/24/2019 14:00,2/24/2019 14:00,1606,0227 Campbell & Hastings,0280 Triumph & Victoria,365 Standard,1925,537,4032,4164,19,16,0,0
2/24/2019 14:00,2/24/2019 14:00,693,0102 Stanley Park - Second Beach North,0083 Aquatic Centre,24 Hour,3914,1429,3903,4071,9,9,0,0
2/24/2019 14:00,2/24/2019 14:00,545,0024 Hornby & Pender,0024 Hornby & Pender,24 Hour,702,1528,3673,3876,10,8,0,0
2/24/2019 14:00,2/24/2019 14:00,1118,0024 Hornby & Pender,0024 Hornby & Pender,24 Hour,0,18,3694,3771,10,9,0,0
2/24/2019 14:00,2/24/2019 14:00,713,0024 Hornby & Pender,0024 Hornby & Pender,24 Hour,684,1483,3706,3782,10,9,0,0
2/24/2019 14:00,2/24/2019 14:00,300,0035 Coal Harbour Community Centre,0150 Alexander & Main,24 Hour,2758,1212,4066,4235,11,8,0,0
2/24/2019 14:00,2/24/2019 14:00,1118,0024 Hornby & Pender,0024 Hornby & Pender,24 Hour,698,1457,3660,3787,10,10,0,0
2/24/2019 14:00,2/24/2019 14:00,838,0104 Stanley Park - Second Beach South,0083 Aquatic Centre,24 Hour,2289,713,3993,4135,11,11,0,0
2/24/2019 14:00,2/24/2019 14:00,609,0250 Woodland & 4th,0193 Science World,365 Standard,2570,663,3782,3903,15,13,0,0
2/24/2019 14:00,2/24/2019 14:00,1148,0104 Stanley Park - Second Beach South,0083 Aquatic Centre,24 Hour,2287,692,3971,4225,10,10,0,0
2/24/2019 14:00,2/24/2019 14:00,1057,0193 Science World,0193 Science World,365 Corporate Plus,77,134,3942,4045,12,12,0,0
2/24/2019 14:00,2/24/2019 14:00,1543,0104 Stanley Park - Second Beach South,0083 Aquatic Centre,365 Corporate Plus,2305,673,4058,4229,10,9,0,0
2/24/2019 14:00,2/24/2019 14:00,1932,0193 Science World,0028 Davie & Beach,365 Corporate Plus,5113,2236,3756,3879,12,10,0,0
2/24/2019 14:00,2/24/2019 14:00,77,0025 Homer & Robson,0017 Marinaside & Davie,365 Day Pass Standard SALE,933,320,3914,4006,14,15,0,0
2/24/2019 14:00,2/24/2019 14:00,2175,0001 10th & Cambie,0202 14th & Oak,365 Day Pass Plus SALE,1705,2090,3924,4045,8,10,1287,1
2/24/2019 14:00,2/24/2019 14:00,1158,0028 Davie & Beach,0019 Robson & Hornby,24 Hour,2344,1477,3818,3963,13,8,0,0
2/24/2019 14:00,2/24/2019 14:00,2169,0028 Davie & Beach,0019 Robson & Hornby,24 Hour,392,1417,3447,3495,11,9,0,0
2/24/2019 14:00,2/24/2019 14:00,1057,0193 Science World,0066 Anderson & 2nd,365 Corporate Plus,3410,994,3951,4200,13,13,0,0
2/24/2019 14:00,2/24/2019 14:00,133,0050 Bute & Comox,0032 Comox & Denman,365 Corporate Plus,865,219,3734,3842,14,13,0,0
2/24/2019 14:00,2/24/2019 14:00,376,0036 Bute & Robson,0041 Cardero & Robson,365 Day Pass Plus SALE,596,190,3930,4042,12,12,0,0
2/24/2019 14:00,2/24/2019 14:00,1244,0005 Dunsmuir & Beatty,0037 Hornby & Nelson,365 Corporate Plus,1547,496,3594,3773,11,11,0,0
2/24/2019 14:00,2/24/2019 14:00,1393,0098 Carrall & Hastings,0006 Olympic Village Station,365 Corporate Standard,3546,750,3810,3951,11,12,0,0
2/24/2019 14:00,2/24/2019 14:00,323,0209 Stanley Park - Information Booth,0209 Stanley Park - Information Booth,24 Hour,3506,1120,4058,4250,9,9,0,0
2/24/2019 14:00,2/24/2019 14:00,1451,0073 Ontario & 5th,0011 Ontario & Seawall,24 Hour,579,227,3790,3885,11,12,0,0
2/24/2019 14:00,2/24/2019 14:00,967,0098 Carrall & Hastings,0099 Vancouver Art Gallery - North Plaza,24 Hour,1635,1065,3808,3898,12,11,0,0
2/24/2019 14:00,2/24/2019 14:00,208,0209 Stanley Park - Information Booth,0209 Stanley Park - Information Booth,24 Hour,3530,1066,3984,4193,9,8,0,0
2/24/2019 14:00,2/24/2019 14:00,976,0098 Carrall & Hastings,0099 Vancouver Art Gallery - North Plaza,24 Hour,1649,1052,3698,3784,12,10,0,0
2/24/2019 14:00,2/24/2019 14:00,1741,0197 1st & Main,0154 Kitsilano Beach Park,365 Corporate Plus,6258,1529,3950,4153,19,12,0,0
2/24/2019 14:00,2/24/2019 14:00,1261,0076 Cypress & 4th,0204 York & Yew,365 Plus,955,186,3990,4095,16,17,0,0
2/24/2019 14:00,2/24/2019 14:00,1968,0083 Aquatic Centre,0028 Davie & Beach,365 Day Founding Plus,1353,627,4038,4134,16,12,0,0
2/24/2019 14:00,2/24/2019 14:00,1201,0196 Drake & Hornby,0196 Drake & Hornby,365 Corporate Plus,14,60,3671,3758,9,8,0,0
2/24/2019 14:00,2/24/2019 14:00,474,0011 Ontario & Seawall,0083 Aquatic Centre,24 Hour,4253,952,3710,3818,17,15,0,0
2/24/2019 14:00,2/24/2019 15:00,223,0101 Stanley Park - Vancouver Aquarium,0102 Stanley Park - Second Beach North,24 Hour,4576,1578,3629,3758,10,10,0,0
2/24/2019 14:00,2/24/2019 14:00,2057,0230 Alexander & Railway,0052 Cambie & Water,Vancity Community Pass,1382,439,3853,3985,13,13,0,0
2/24/2019 14:00,2/24/2019 15:00,60,0105 Stanley Park - Totem Poles,0105 Stanley Park - Totem Poles,24 Hour,5151,2015,3756,3943,11,10,0,0
2/24/2019 14:00,2/24/2019 15:00,448,0101 Stanley Park - Vancouver Aquarium,0102 Stanley Park - Second Beach North,24 Hour,4529,1541,4105,4274,10,10,0,0
2/24/2019 14:00,2/24/2019 14:00,1097,0137 Beach & Seymour,0138 Richards & Helmcken,365 Plus,1362,807,3711,3839,9,7,0,0
2/24/2019 14:00,2/24/2019 15:00,1730,0196 Drake & Hornby,0034 Cordova & Bute,365 Corporate Plus,6254,2562,3892,4076,9,8,0,0
2/24/2019 14:00,2/24/2019 15:00,1267,0105 Stanley Park - Totem Poles,0105 Stanley Park - Totem Poles,24 Hour,5145,1953,4066,4275,12,10,0,0
2/24/2019 14:00,2/24/2019 14:00,957,0037 Hornby & Nelson,0196 Drake & Hornby,24 Hour,555,293,3602,3742,12,12,0,0
2/24/2019 14:00,2/24/2019 14:00,1977,0066 Anderson & 2nd,0065 Cypress & Cornwall,365 Plus,1178,706,3881,3993,10,10,0,0
2/24/2019 14:00,2/24/2019 15:00,1493,0010 Stamp's Landing,0136 David Lam Park - West,365 Corporate Plus,5182,2835,3985,4303,10,12,0,0
2/24/2019 14:00,2/24/2019 14:00,567,0037 Hornby & Nelson,0108 1st & Chestnut,24 Hour,3863,1397,3681,3797,10,11,0,0
2/24/2019 14:00,2/24/2019 15:00,440,0209 Stanley Park - Information Booth,0102 Stanley Park - Second Beach North,24 Hour,8482,4755,4019,4159,11,9,0,0
2/24/2019 14:00,2/24/2019 15:00,940,0010 Stamp's Landing,0136 David Lam Park - West,365 Plus,5194,2831,3634,3890,9,13,0,0
2/24/2019 14:00,2/24/2019 15:00,2012,0105 Stanley Park - Totem Poles,0041 Cardero & Robson,365 Plus,6624,1918,3985,4119,10,10,0,0
2/24/2019 14:00,2/24/2019 14:00,1244,0037 Hornby & Nelson,0108 1st & Chestnut,24 Hour,3892,1365,3634,3826,12,9,0,0
2/24/2019 14:00,2/24/2019 14:00,1056,0017 Marinaside & Davie,0028 Davie & Beach,24 Hour,3602,1055,3771,3943,16,12,0,0
2/24/2019 14:00,2/24/2019 15:00,1226,0017 Marinaside & Davie,0028 Davie & Beach,24 Hour,3593,1027,3874,3995,18,15,0,0
2/24/2019 14:00,2/24/2019 14:00,861,0019 Robson & Hornby,0019 Robson & Hornby,365 Corporate Plus Renewal,1406,843,3615,3787,10,11,0,0
2/24/2019 14:00,2/24/2019 15:00,1383,0209 Stanley Park - Information Booth,0102 Stanley Park - Second Beach North,24 Hour,0,4657,3594,3674,10,7,0,0
2/24/2019 14:00,2/24/2019 14:00,376,0041 Cardero & Robson,0083 Aquatic Centre,365 Day Pass Plus SALE,1845,741,3961,4084,10,10,0,0
2/24/2019 14:00,2/24/2019 15:00,1435,0209 Stanley Park - Information Booth,0102 Stanley Park - Second Beach North,24 Hour,8596,4604,3758,3989,11,9,0,0
2/24/2019 14:00,2/24/2019 14:00,104,0150 Alexander & Main,0990 Balancer Bike Check In,VIP,3067,690,3942,4122,10,12,0,0
2/24/2019 14:00,2/24/2019 14:00,192,0074 10th & Main,0250 Woodland & 4th,24 Hour,2756,1019,3950,4098,12,13,0,0
2/24/2019 14:00,2/24/2019 14:00,1639,0033 Robson & Denman,0105 Stanley Park - Totem Poles,24 Hour,2372,874,4066,4216,10,11,0,0
2/24/2019 14:00,2/24/2019 14:00,1201,0196 Drake & Hornby,0196 Drake & Hornby,24 Hour,12,68,3558,3737,8,8,0,0
2/24/2019 14:00,2/24/2019 14:00,1665,0196 Drake & Hornby,0108 1st & Chestnut,24 Hour,3355,984,3980,4177,10,10,0,0
2/24/2019 14:00,2/24/2019 14:00,1795,0074 10th & Main,0266 St Catherines & 7th,365 Standard,1829,517,3747,3895,11,14,0,0
2/24/2019 14:00,2/24/2019 16:00,470,0201 Shaw Tower,0017 Marinaside & Davie,24 Hour,11312,4595,3565,3918,9,11,0,0
2/24/2019 14:00,2/24/2019 14:00,713,0024 Hornby & Pender,0035 Coal Harbour Community Centre,24 Hour,1556,628,3689,3810,10,10,0,0
2/24/2019 14:00,2/24/2019 14:00,818,0024 Hornby & Pender,0035 Coal Harbour Community Centre,24 Hour,1580,612,3642,3816,9,10,0,0
2/24/2019 14:00,2/24/2019 14:00,876,0102 Stanley Park - Second Beach North,0028 Davie & Beach,24 Hour,1274,355,3735,3787,9,10,0,0
2/24/2019 14:00,2/24/2019 15:00,628,0201 Shaw Tower,0017 Marinaside & Davie,24 Hour,11110,4521,3829,4225,8,11,0,0
2/24/2019 14:00,2/24/2019 14:00,210,0071 14th & Granville,0039 Helmcken & Burrard,365 Day Founding Plus,3169,588,3639,3816,10,11,0,0
2/24/2019 14:00,2/24/2019 14:00,545,0024 Hornby & Pender,0035 Coal Harbour Community Centre,24 Hour,1568,598,3645,3911,10,8,0,0
2/24/2019 14:00,2/24/2019 15:00,714,0201 Shaw Tower,0017 Marinaside & Davie,24 Hour,10889,4523,3910,4188,9,11,0,0
2/24/2019 14:00,2/24/2019 15:00,489,0102 Stanley Park - Second Beach North,0137 Beach & Seymour,90 Day,3504,1060,3929,4116,9,10,0,0
2/24/2019 14:00,2/24/2019 16:00,1437,0201 Shaw Tower,0017 Marinaside & Davie,24 Hour,11382,4611,3958,4254,9,12,0,0
2/24/2019 14:00,2/24/2019 15:00,1328,0105 Stanley Park - Totem Poles,0105 Stanley Park - Totem Poles,24 Hour,4051,2188,4071,4201,10,10,0,0
2/24/2019 14:00,2/24/2019 14:00,2053,0005 Dunsmuir & Beatty,0002 Burrard Station,24 Hour,1157,437,3893,4027,12,11,0,0
2/24/2019 14:00,2/24/2019 14:00,561,0173 1st & Columbia,0143 South False Creek Seawall,24 Hour,1856,526,4074,4219,9,11,0,0
2/24/2019 14:00,2/24/2019 14:00,1989,0173 1st & Columbia,0143 South False Creek Seawall,24 Hour,1874,514,3868,4034,8,9,0,0
2/24/2019 14:00,2/24/2019 15:00,245,0092 Chilco & Barclay,0019 Robson & Hornby,365 Day Founding Plus,7457,2220,4161,4304,11,12,303,2
2/24/2019 14:00,2/24/2019 15:00,1027,0105 Stanley Park - Totem Poles,0035 Coal Harbour Community Centre,24 Hour,5072,1635,3810,4022,11,12,0,0
2/24/2019 14:00,2/24/2019 15:00,208,0209 Stanley Park - Information Booth,0047 Chilco & Beach,24 Hour,3214,1051,4029,4233,10,9,0,0
2/24/2019 14:00,2/24/2019 15:00,1514,0105 Stanley Park - Totem Poles,0035 Coal Harbour Community Centre,24 Hour,5102,1593,3937,4150,10,12,0,0
2/24/2019 14:00,2/24/2019 15:00,1237,0044 Pacific & Richards,0047 Chilco & Beach,365 Standard,2546,676,3753,3921,11,13,0,0
2/24/2019 14:00,2/24/2019 15:00,316,0044 Pacific & Richards,0014 Canada Place,365 Plus,2372,802,3793,3918,11,11,0,0
2/24/2019 14:00,2/24/2019 15:00,1236,0057 Marinaside & Cooperage,0028 Davie & Beach,24 Hour,3955,1140,3813,4016,9,12,0,0
2/24/2019 14:00,2/24/2019 15:00,323,0209 Stanley Park - Information Booth,0047 Chilco & Beach,24 Hour,3191,1022,4132,4300,9,10,0,0
2/24/2019 14:00,2/24/2019 14:00,1491,0005 Dunsmuir & Beatty,0027 Beatty & Nelson,365 Corporate Plus,710,281,3995,4074,14,15,0,0
2/24/2019 14:00,2/24/2019 15:00,1896,0137 Beach & Seymour,0010 Stamp's Landing,365 Day Founding Plus,4753,3305,3835,3876,8,9,0,0
2/24/2019 14:00,2/24/2019 15:00,1072,0001 10th & Cambie,0173 1st & Columbia,365 Plus,1498,1457,3895,4022,9,11,868,1
2/24/2019 14:00,2/24/2019 15:00,596,0001 10th & Cambie,0173 1st & Columbia,365 Plus,1500,1446,3615,3710,11,11,869,1
2/24/2019 14:00,2/24/2019 15:00,580,0082 Richards & Davie,0083 Aquatic Centre,24 Hour,1656,671,4040,4201,10,10,0,0
2/24/2019 14:00,2/24/2019 15:00,1850,0083 Aquatic Centre,0053 Keefer & Abbott,365 Day Pass Plus SALE,4198,1873,3974,4105,11,11,0,0
2/24/2019 14:00,2/24/2019 15:00,583,0063 Robson & Granville,0006 Olympic Village Station,24 Hour,2779,1122,3568,3679,9,12,0,0
2/24/2019 14:00,2/24/2019 14:00,278,0004 Yaletown-Roundhouse Station,0057 Marinaside & Cooperage,365 Plus,606,192,3863,4021,10,12,0,0
2/24/2019 14:00,2/24/2019 15:00,1980,0082 Richards & Davie,0083 Aquatic Centre,365 Standard,1639,608,3779,3866,11,12,0,0
2/24/2019 14:00,2/24/2019 14:00,2086,0032 Comox & Denman,0048 Comox & Broughton,365 Day Founding Standard,518,290,3979,4064,8,8,0,0
2/24/2019 14:00,2/24/2019 15:00,517,0063 Robson & Granville,0006 Olympic Village Station,365 Day Founding Plus,2791,1166,3837,4019,9,10,0,0
2/24/2019 14:00,2/24/2019 14:00,1362,0032 Comox & Denman,0048 Comox & Broughton,365 Day Founding Standard,549,270,3471,3586,9,9,0,0
2/24/2019 14:00,2/24/2019 14:00,646,0036 Bute & Robson,0187 Bute & Davie,365 Day Founding Plus,624,249,3745,3929,11,12,0,0
2/24/2019 14:00,2/24/2019 14:00,1201,0196 Drake & Hornby,0196 Drake & Hornby,365 Day Pass Standard SALE,6,48,3644,3734,8,7,0,0
2/24/2019 14:00,2/24/2019 15:00,187,0196 Drake & Hornby,0012 Dunsmuir & Richards,365 Day Pass Standard SALE,1741,735,3821,3926,9,9,0,0
2/24/2019 14:00,2/24/2019 14:00,1466,0187 Bute & Davie,0036 Bute & Robson,VIP,614,182,3753,3819,11,12,0,0
2/24/2019 14:00,2/24/2019 15:00,1438,0083 Aquatic Centre,0028 Davie & Beach,24 Hour,1372,608,3932,4084,13,13,0,0
2/24/2019 14:00,2/24/2019 15:00,1057,0066 Anderson & 2nd,0066 Anderson & 2nd,365 Corporate Plus,9058,2227,4053,4316,10,12,0,0
2/24/2019 14:00,2/24/2019 15:00,957,0196 Drake & Hornby,0012 Dunsmuir & Richards,365 Day Pass Standard SALE,1705,672,3579,3755,9,10,0,0
2/24/2019 14:00,2/24/2019 14:00,1639,0105 Stanley Park - Totem Poles,0105 Stanley Park - Totem Poles,24 Hour,2,26,4126,4171,12,10,0,0
2/24/2019 14:00,2/24/2019 15:00,561,0143 South False Creek Seawall,0066 Anderson & 2nd,24 Hour,1006,318,4132,4229,11,11,0,0
2/24/2019 14:00,2/24/2019 15:00,1989,0143 South False Creek Seawall,0066 Anderson & 2nd,24 Hour,1018,310,3905,4051,11,10,0,0
2/24/2019 14:00,2/24/2019 15:00,199,0034 Cordova & Bute,0014 Canada Place,24 Hour,743,366,3705,3800,8,9,0,0
2/24/2019 14:00,2/24/2019 15:00,2100,0034 Cordova & Bute,0014 Canada Place,24 Hour,757,361,3879,4006,8,9,0,0
2/24/2019 14:00,2/24/2019 15:00,350,0213 Pender & Gore,0229 Keefer & Princess,365 Day Founding Standard,555,205,3735,3897,12,13,0,0
2/24/2019 14:00,2/24/2019 15:00,1414,0153 Arbutus Greenway & Fir,0109 7th & Arbutus,Archived Monthly Plus,910,236,3658,3719,15,17,0,0
2/24/2019 14:00,2/24/2019 15:00,713,0035 Coal Harbour Community Centre,0101 Stanley Park - Vancouver Aquarium,24 Hour,1927,1231,3705,3831,9,12,0,0
2/24/2019 14:00,2/24/2019 15:00,1679,0035 Coal Harbour Community Centre,0101 Stanley Park - Vancouver Aquarium,24 Hour,1976,1209,3795,3937,10,9,0,0
2/24/2019 14:00,2/24/2019 15:00,582,0223 Commercial & Adanac,0005 Dunsmuir & Beatty,365 Day Pass Plus SALE,3099,960,3629,3724,18,14,0,0
2/24/2019 14:00,2/24/2019 15:00,1507,0035 Coal Harbour Community Centre,0101 Stanley Park - Vancouver Aquarium,24 Hour,1976,1201,3710,3969,10,12,0,0
2/24/2019 15:00,2/24/2019 15:00,663,0012 Dunsmuir & Richards,0082 Richards & Davie,Vancity Community Pass,1037,465,3682,3800,9,11,0,0
2/24/2019 15:00,2/24/2019 15:00,207,0199 Georgia & Main,0053 Keefer & Abbott,365 Day Pass Standard SALE,961,266,3823,3910,10,11,0,0
2/24/2019 15:00,2/24/2019 15:00,1765,0108 1st & Chestnut,0066 Anderson & 2nd,24 Hour,0,388,3486,3552,11,11,0,0
2/24/2019 15:00,2/24/2019 15:00,1244,0108 1st & Chestnut,0066 Anderson & 2nd,24 Hour,902,292,3671,3827,11,10,0,0
2/24/2019 15:00,2/24/2019 15:00,1359,0187 Bute & Davie,0032 Comox & Denman,365 Day Founding Standard,1025,214,3874,3995,12,14,0,0
2/24/2019 15:00,2/24/2019 15:00,1665,0108 1st & Chestnut,0066 Anderson & 2nd,24 Hour,922,331,4035,4108,12,10,0,0
2/24/2019 15:00,2/24/2019 15:00,269,0019 Robson & Hornby,0209 Stanley Park - Information Booth,24 Hour,2975,1677,3916,4109,9,11,0,0
2/24/2019 15:00,2/24/2019 15:00,236,0019 Robson & Hornby,0209 Stanley Park - Information Booth,24 Hour,2913,1625,4008,4166,10,10,0,0
2/24/2019 15:00,2/24/2019 15:00,1542,0196 Drake & Hornby,0143 South False Creek Seawall,24 Hour,3442,1313,3758,3963,9,10,0,0
2/24/2019 15:00,2/24/2019 15:00,543,0196 Drake & Hornby,0143 South False Creek Seawall,24 Hour,3420,1264,3669,3848,8,10,0,0
2/24/2019 15:00,2/24/2019 15:00,1865,0102 Stanley Park - Second Beach North,0148 Creekside Park North,24 Hour,6109,2115,3932,4109,9,10,0,0
2/24/2019 15:00,2/24/2019 15:00,894,0150 Alexander & Main,0209 Stanley Park - Information Booth,24 Hour,4668,1651,3716,3885,8,10,0,0
2/24/2019 15:00,2/24/2019 15:00,220,0196 Drake & Hornby,0143 South False Creek Seawall,24 Hour,3395,1252,3766,3948,8,10,0,0
2/24/2019 15:00,2/24/2019 15:00,274,0102 Stanley Park - Second Beach North,0148 Creekside Park North,24 Hour,6103,2067,3626,3837,8,12,0,0
2/24/2019 15:00,2/24/2019 15:00,1217,0150 Alexander & Main,0209 Stanley Park - Information Booth,24 Hour,4786,1565,3645,3768,8,10,0,0
2/24/2019 15:00,2/24/2019 15:00,1980,0083 Aquatic Centre,0028 Davie & Beach,365 Standard,1300,576,3774,3897,11,11,0,0
2/24/2019 15:00,2/24/2019 15:00,922,0101 Stanley Park - Vancouver Aquarium,0101 Stanley Park - Vancouver Aquarium,24 Hour,5482,3044,4021,4187,10,9,0,0
2/24/2019 15:00,2/24/2019 16:00,1639,0105 Stanley Park - Totem Poles,0102 Stanley Park - Second Beach North,24 Hour,8400,3895,4100,4251,13,11,0,0
2/24/2019 15:00,2/24/2019 15:00,662,0083 Aquatic Centre,0083 Aquatic Centre,24 Hour,0,17,3813,3877,11,10,0,0
2/24/2019 15:00,2/24/2019 15:00,1951,0033 Robson & Denman,0190 Melville & Bute,365 Plus,1084,475,3916,4027,9,9,0,0
2/24/2019 15:00,2/24/2019 15:00,662,0083 Aquatic Centre,0028 Davie & Beach,24 Hour,1302,494,3787,3911,11,11,0,0
2/24/2019 15:00,2/24/2019 15:00,375,0278 15th & Victoria,0278 15th & Victoria,365 Corporate Standard,1635,1252,3666,3756,10,10,0,0
2/24/2019 15:00,2/24/2019 15:00,1354,0112 10th & Oak,0001 10th & Cambie,365 Corporate Plus,927,202,3771,3864,10,12,0,0
2/24/2019 15:00,2/24/2019 15:00,1723,0105 Stanley Park - Totem Poles,0209 Stanley Park - Information Booth,24 Hour,2583,1762,3839,3855,15,10,0,0
2/24/2019 15:00,2/24/2019 15:00,493,0193 Science World,0066 Anderson & 2nd,24 Hour,4171,1854,3874,4056,11,9,0,0
2/24/2019 15:00,2/24/2019 15:00,1406,0105 Stanley Park - Totem Poles,0209 Stanley Park - Information Booth,24 Hour,2560,1765,3840,3866,16,11,0,0
2/24/2019 15:00,2/24/2019 15:00,1606,0280 Triumph & Victoria,0021 Cordova & Granville,365 Standard,3845,892,4045,4204,18,13,0,0
2/24/2019 15:00,2/24/2019 15:00,1173,0193 Science World,0066 Anderson & 2nd,24 Hour,4186,1818,3819,3958,12,10,0,0
2/24/2019 15:00,2/24/2019 15:00,1716,0006 Olympic Village Station,0155 Arbutus & McNicoll,24 Hour,4243,1547,3956,4148,12,10,0,0
2/24/2019 15:00,2/24/2019 15:00,1165,0080 Laurel & Broadway,0136 David Lam Park - West,24 Hour,5286,1839,3682,3877,18,13,0,0
2/24/2019 15:00,2/24/2019 15:00,190,0080 Laurel & Broadway,0136 David Lam Park - West,24 Hour,5258,1811,3980,4192,19,13,0,0
2/24/2019 15:00,2/24/2019 15:00,223,0102 Stanley Park - Second Beach North,0014 Canada Place,24 Hour,3926,1121,3632,3784,10,11,0,0
2/24/2019 15:00,2/24/2019 15:00,448,0102 Stanley Park - Second Beach North,0014 Canada Place,24 Hour,3900,1097,4150,4296,11,12,0,0
2/24/2019 15:00,2/24/2019 15:00,517,0006 Olympic Village Station,0155 Arbutus & McNicoll,365 Day Founding Plus,4263,1464,3885,4092,11,8,0,0
2/24/2019 15:00,2/24/2019 15:00,1099,0253 Charles & Woodland,0167 Cordova & Columbia,365 Plus,3150,715,3602,3753,14,14,0,0
2/24/2019 15:00,2/24/2019 16:00,249,0202 14th & Oak,0143 South False Creek Seawall,365 Plus,3853,2829,3834,3955,14,13,1509,2
2/24/2019 15:00,2/24/2019 15:00,759,0005 Dunsmuir & Beatty,0019 Robson & Hornby,365 Day Pass Plus SALE,1263,557,3748,3900,10,9,0,0
2/24/2019 15:00,2/24/2019 15:00,992,0004 Yaletown-Roundhouse Station,0187 Bute & Davie,365 Day Founding Plus,1266,444,3673,3774,9,10,0,0
2/24/2019 15:00,2/24/2019 15:00,1623,0019 Robson & Hornby,0109 7th & Arbutus,365 Plus,3859,1290,3831,3979,10,11,0,0
2/24/2019 15:00,2/24/2019 15:00,350,0229 Keefer & Princess,0055 Keefer & Columbia,365 Day Founding Standard,816,236,3785,3898,13,14,0,0
2/24/2019 15:00,2/24/2019 15:00,231,0028 Davie & Beach,0218 Carrall & Seawall,24 Hour,4629,820,3826,4024,15,13,0,0
2/24/2019 15:00,2/24/2019 15:00,1730,0034 Cordova & Bute,0119 3rd & Quebec,365 Corporate Plus,4616,1734,3976,4166,9,12,0,0
